803721260479827000,Does anyone have an iPhone they're willing to part with? _Ù÷_,No
803721429686648000,Just made some Apple Juice with my iPhone and a Blender _Ù÷Ï_ÙÔÎ_Ùè_ bone app the teeth _Ù÷__Ù÷__ÙÔç_Ùè_,Yes
803721560334942000,Why are they already talking about the iPhone 8? _Ù÷Ô,No
803721573664309000,I could totally go for an apple doughnut from @DunkinDonuts _Ù÷ç_Ù÷Ü,Yes
803721590001176000,"I accidentally removed the ""recommended words"" bar on my iPhone keyboard. How do I get it back?_Ù÷_",No
803721595499909000,Lets Make A Deal Someone buy me apple headphones and ill send you my nudes _Ù÷Å,Yes
803721639791771000,100g oats 1 banana 1/2 green apple Cinnamon 1 Tbl spoon natural yoghurt _Ù÷ç_Ù÷ç_Ù÷ç_Ù÷ç #health #fitness #gains #food‰Û_,Yes
803721648826445000,APPLE PI _Ù÷_,No
803721655293906000,_Ù÷ÕApple Music pisses me off making me download all this shit over,No
803721729444954000,Fixing my iPhone screen for 25 _Ù÷©_ÙªÎ_Ùè_,Yes
803721774970109000,iPhone chargers are the WORST thing for breaking_Ù÷Á_Ù÷Á_Ù÷Á,No
803721788802867000,"When my dad calls me ""my baby girl""  it just makes me melt inside_Ù÷ç I remember that I am the apple of his eye",Yes
803721813842948000,Yesterday we played 'apple pie' at work.. instead of shouting 'apple pie'  he said 'baaaa' in stead _Ù÷â_Ù÷â didn't get it did he hahah,Yes
803721865793568000,Lol I've vowed that the day I own an iPhone  I would've bought it myself. So I'm not flexing just yet_Ù÷â_Ù÷ä,Yes
803721837356187000,Hello.. :) _ÙÔÔ Goddess Aviva _ÙÔ£ (GoddessAviva) D,Yes
803721936140402000,Y'all think ya slick. Asking to play an iOS 10 game  when you really just want that number.. _Ù÷â,Yes
803721833744920000,Hubby what a cheater_Ù÷â_Ù÷__Ù÷÷,Yes
803721976749690000,Android rules Bloke in Shed drunk as a lord Apple blokes in white jackets in a Lab _Ù÷â_Ù÷â @jah_ebooks,Yes
803721824701939000,128mb iPhone come at me..... more photos of my gorgeous boy horrah! _ÙªÎ_ÙèÈ,Yes
803721981887594000,Lmao 1-0 ME _Ù÷Â_Ù÷Â_Ù÷Â 0,No
803721958244438000,Yo I have bluetooth in my car but I fuck with the Aux more so I tried to put my aux in my phone &amp; I forgot I had the Iphone 7 Plus_Ù÷__Ùªã_ÙÕÛ_Ù÷â,Yes
803722029996220000,I'm two generations behind _ÙªÄ I need the iPhone 7. Who got me? _Ù÷Å_Ù÷÷,Yes
803722053186682000,@MadameC5 That's cruel xx _Ù÷â_Ù÷â_Ù÷â I'll have to see  just ordered a MacBook Pro so I can cope with the D750's images. It would be lovely though_Ù÷÷,Yes
803722056907034000,@Apple what're the chances we can get a fingers crossed emoji on the keyboard?! _Ù÷Â_Ù÷É_Ù÷Ï_Ù÷Å_ÙªÎ_Ùè__ÙÔç_Ùè_,Yes
803722120106754000,Boy : hi Girl: Boy: hello Girl: Boy: talk to me now Girl: Boy: iPhone 6 or 7 Girl: 7 Boy: Girl: u there? Boy: Girl: how was your day? _Ù÷©_Ù___ÙèÈ,No
803722260494176000,Congratulations  you played yourself _Ù÷â_Ù÷â,Yes
803722309991301000,That iPhone 7 look so nice _ÙÕ¥_Ù_Ó,Yes
803722368699039000,Ready for my Apple Watch _ÙªÎ_Ùè_,Yes
803722387879432000,Two more days and I'll get my iphone 6 plus ! _Ù÷ö_Ù÷ö,No
803722426517520000,Sooo I Forgot About My iPad N Got Happy I Can FaceTime And Then Got Sad Cause I Quickly Remembered I Don't Have Anybody 2 FaceTime _Ù÷â_Ù÷Ò,Yes
803722430099427000,So in the newest IOS update this lil lady doesn't look as sassy _ÙÕÅ_Ùè_ ...._Ù÷©,No
803722514157408000,Jess just bought Meg an iPhone 7plus haha _Ù÷â_Ù÷â,Yes
803722553349050000,Just found my iPhone 7 plus IN THE FREAKING TRASH  for the second time.. Lawson is so savage. _Ù÷Õ,No
803722554586365000,Honestly cannot wait for my phone contract to end so I can leave iPhone behind and move forward with Samsung _ÙÕ»_Ùè__ÙÔÎ_Ùè_,Yes
803722563847385000,@DrossHSU You can blame it all the way to the autocorrect-Function from my IPhone  since it's set up to German. Hart means hard in German _Ù÷±,No
803722584735055000,Lmao yo snapchat gone keep looking like a surveillance camera if u lose the desire _Ù÷â,Yes
803722684014084000,@footy_n_gaming was it you who wasn't into custard? Cos I'd recommend theirs _Ù÷â tbh only one I didn't like was apple sours _Ù÷á tipped straight,Yes
803722688078479000,ice cold apple juice _ÙÔÎ_ÙèÈ,Yes
803722793930125000,I just wanna know..... why did Eve bite the apple? _Ù÷Õ,No
803722850796453000,I SPIT OUT MY APPLE SLICE XXVSFAHNDRJTT _Ù÷â_Ù÷_,Yes
803722878025920000,B C Apple Lemon Juice. _Ù÷â,Yes
803722882941599000,This iPhone battery lasts for a while _Ù÷Î_Ù÷Î,Yes
803722918966554000,@ElizabethO1973 @HeartEyes4Brady yep _ÙÔç thank Apple _Ùç__Ù_¥,Yes
803722919516000000,@DPing99 I have strep_Ù÷© I tried apple sauce and just everything hurts. Good tip though_ÙÔç_Ùè_,Yes
803722937794699000,I'm crying _Ù÷â_Ù÷â_Ù÷â 1,Yes
803722943977005000,Rich twitter _ÙªÎ_ÙªÎ_ÙªÎ,Yes
803722978689105000,I need Apple Music back before Awaken My Love and Stoney drops _Ù÷_,No
803723013753622000,@spamzachary @NathanTriska @BlakeGray what would you do if one yoy had no phone two had no wifi and three no iPad or MacBook _ÙÕ¥btw love you G,Yes
803723014827163000,This upgrade was needed being slow was a no no.... now in the Android family _Ù÷_ missing my Apple family _Ù÷â_Ù÷â_Ù÷â,Yes
803723047697924000,I really hate iPhone chargers  mines a goner _Ù÷Ó,No
803723050944446000,Made it across the river to Logan  IA for some of jerry's apple pie at Cogdill's _ÙÔç_ÙèÈ,Yes
803723108146446000,Feels weird being in the Apple Store when @RegiRAWR isn't here _Ù÷¥,No
803723149779025000,What do you think about this drift shot? Testing iPhone 7 plus new portrait mode _Ù÷Å . ôÉ¯_ ¯±¯£ô_ôÄôÉ ôÅô_‰Û_,Yes
803723184805650000,So sam got an iPhone today  he is in for such delightful pictures from me _Ù÷â_Ù÷â_Ù÷â‰ù_•üè‰ù_•üè,Yes
803723349239144000,@HotelEdison So trouble is returning to the best hotel in NYC next November _Ù÷ø our friends are so excited about visiting the big apple _Ù÷__Ù÷__Ù÷_,Yes
803723383179386000,For my friends who have an iPhone 6S  be sure to take it to Apple Store to see if the battery needs to be replaced for free due a defect _ÙÔç_Ùè_,Yes
803723452460863000,_Ù_÷_Ùè_saying bye to this iPhone 6 quality even tho we had some good ass memories together _ÙÎù_Ù÷ä_ÙÕÛ,Yes
803723460417556000,Tonight‰Ûªs #FirstWorldProblem - my nails are too long to scroll properly on my Apple Trackpad. When will this horrific day end?! _Ù÷â#amwriting,Yes
803723468604895000,another iphone screen cracked _Ù÷À,No
803723475445628000,so cute _Ù÷_,No
803725877632794000,If you are an Apple device owner iTunes has this available for pre-order right now! _ÙªÎ_ÙªÎ,Yes
803725888617644000,iPhone 7 _ÙÔÛ_Ù_Ó_ÙÕøHELP ME _Ù÷__Ù÷â_Ù÷â,Yes
803726037754454000,My mama would not let me spend my money on a iPad for my baby _Ù÷â she said get her a tablet lies,Yes
803726120432463000,How Wanna Know How Much Apple Going Charge Me To Fix This 7 Screen _Ù÷© I'm Going Down There First Thing In The Morning,No
803726158374338000,I need an apple charger_Ù÷©,No
803726192910053000,Amazballs! _Ùê_ _Ùê_ Fred's on twitter! _Ù÷ãRT @ordinarykicker: My best buddy has entered the Tweetosphere!,Yes
803726233674588000,iphone 6s  64GB for sale! DM me_Ù÷_,Yes
803726312330428000,my ipad background is so cute _Ù÷»_ÙÕ_,No
803726315333517000,When u almost get in a wreck &amp; clinch your iphone tighter _Ù÷â_Ù÷â_Ù÷â I guess this really is my baby _Ù÷_,Yes
803726319687258000,NEW‰_Á•üè ‰ÛÏApple design‰Ûù #Moments d,No
803726341610868000,@tms_magazine hey! Check out my new single Tin Soliders be sure to download _Ù÷_,Yes
803726412993544000,Got my phone fixed . I can breathe now . S/o to my guy at Iphone Krazy .. 20 minute fix _ÙÔÎ_Ùè_ #finessing,Yes
803726441028448000,@_gee36 the apple doesn't fall to far from the tree ! Genius _Ù÷©,No
803726547001741000,someone will an iPhone and who's down to play phone games with me hmu_Ù_Ó_Ù÷ö,No
803726566454919000,@GlitterMamaBlog @OtterBox_IRE @OtterBox @OtterBox_UK best thing I ever bought_ÙªÎ_ÙèÈ no more shattered Iphone_ÙÔç_ÙèÈ love my otter case,Yes
803726632817197000,APPLE MDM --&gt; in less than 3 day will be automatic 24/7 thanks people for use my service MDM _Ù÷_‰ÏÎ_ÙèÈ•üè,Yes
803741432079065000,@Bahmedtijan apple person_Ù÷©_Ù÷©_Ù÷© This isn't cool nak I need my whatsapp like....inexplicable_Ù÷_,No
803741458905886000,I don't even wanna iPhone nomore _Ù÷©,No
803741499552858000,toe ya chips with paste sauteÌ© _Ù÷©_Ù÷©_Ù÷©_ÙÔÎ_Ùè__Ù÷©_ÙÓ´_ÙÔÎ_Ùè__ÙÔÎ_Ùè__ÙÔÎ_Ùè__ÙÔÎ_Ùè__ÙÔÎ_Ùè__ÙÔÉ_ÙÕ_bone apple Feet 2,Yes
803741567290929000,"_Ù÷â_Ù÷â_Ù÷â ""His selection fits uneasily with much of Mr. Trump‰Ûªs campaign rhetoric attacking the financial industry""",Yes
803741662849576000,Wanted to play game pigeon with Josiah but he don't have an iPhone _Ù÷_,No
803741669778714000,Same _Ù÷©_Ù÷©,No
803741684311826000,Sooooo good _Ù÷©‰ù_•üè,No
803741697259831000,lolin that my insurance have me a brand new phone but it still doesn't work_Ù÷à_Ù÷à_Ù÷à_Ù÷à_Ù÷à thanks apple huns,Yes
803741717740457000,U know ur ballin when you've got Apple Music and Spotify _ÙÔÎ_Ùè_,Yes
803741768608948000,When you update your iOS and then #ballislife becomes even more real #iphone #games #gamer #alldayeveryday #bff _Ù÷__Ù_Ò‰ÏÎ‰Û_,Yes
803741777425526000,When you ask for Josh the service tech and you describe him as the guy with the manicured eyebrows and everyone nods _Ù÷â @Apple,Yes
803743051000713000,My iPad was on 48% and I wondered for a while why I was so anxious all of a sudden. _Ù÷© I hate brexit.,No
803743064971997000,As of lately  my guilty pleasure of choice is warm apple pie with vanilla ice cream _Ù÷ç_Ù÷ç_Ù÷ç,Yes
803743084286799000,I'm still trying to figure this iPhone 7 out man how do you delete apps_Ù÷â_Ù÷â,Yes
803743084643172000,@Callux @YouTube did you give the receipt to the people who got the big things I.E PS4 .IPHONE 7 .?.? What if they brea? JKS... great video_ÙÔç,Yes
803743130054819000,Food @ brown is bomb tonight _ÙÔÎ_Ùè__ÙÔÎ_Ùè_ bone apple tea,Yes
803743148413513000,broke my phone...the screen is beyond fucked. thank god for my mini iPad to get me thru the next few weeks _Ù÷© #thisiswhywecanthavenicethings,No
803743183758757000,@bkhyn506 yes sometimes nakakadistract din_Ù÷â maybe i will not just swap my phone and i will just stick with my iphone_Ù÷â,Yes
803743233834618000,@AiightWood45 @Rioma_official _Ù÷â_Ù÷â_Ù÷â my mans on Apple Music now!,Yes
803752003889459000,I'm dying _Ù÷â_Ù÷â_Ù÷â 19,Yes
803752095614717000,Gotta buy my daughter a iPhone_ÙÒ± for Christmas or she gone hurt me _Ù÷â_Ù÷©,Yes
803752101042147000,@Jr__Escamilla _Ù÷â miss you cinnamon apple!!_ÙÕÑ,Yes
803752162991992000,Whoever wants to lose at any game on the iPhone .. just shoot me a invite _ÙÔÎ_Ùè_,Yes
803752176384438000,My MacBook Pro that's not even a year old just decided that it's not going to allow me to use anything because of this keychain thing _Ù÷Á_Ù÷Á,No
803752245087113000,@Watchawatchwhen will start helping with Apple I.D once I add apps. Follow him. _ÙªÎ_Ùè_,Yes
803752250409623000,I hate being otp with Apple _Ù÷Ô,No
803752289869713000,Gotta be able to let atleast 5 people play at a time _Ù÷â,Yes
803752294441324000,Found out how to keep Apple Music music after the trial _Ù÷ö,No
803752340570382000,New recipe now on ; Gluten-Free Apple Pie!! _Ù÷ç_Ù÷ç_Ù÷Ü_Ùç__Ùçâ,Yes
803752366344441000,Still can't believe she said 260 she must got a iPhone 9s _Ù÷_,No
803752426863992000,@THAT_KID_GARY give us the #!! Mine is the same with my iPhone 7 arriving this week. _Ù÷â_Ù÷â,Yes
803752514961240000,my auntie got some apple ciroc..... i like that _Ù÷â_Ù÷â_Ù÷â_Ù÷â_Ù÷â_Ù_Ó_Ù_Ó_Ù_Ó_Ù_Ó_Ù_Ó,Yes
803752526818385000,My iphone is lost yey _Ù÷Õ,No
803752576768507000,"Today I had to ask for help on working my iPhone and I thought to myself ""oh no I'm my grandma."" _Ù÷â #switchedtoapple",Yes
803752630803570000,My iPhone 7 is _Ù÷ç,Yes
803752641897660000,filming my whats on my iphone video currently !!! YAY_Ù÷__Ù÷_,Yes
803752792083099000,@fucsos a calum hood iphone 6 case mom _Ù÷Ù,No
803752793592971000,I love the feature on the iPhone 7 where you look at the screen and it shows the notification right away _Ù÷â_Ù÷â,Yes
803755098853806000,Sigma Apple pi _Ù÷â_Ù÷â_Ù÷â_Ù÷â love it,Yes
803755125898493000,Oh also here's a friendly PSA! Apple is having a recall on their phone batteries_Ù÷_ FUCK YOUR SHIT APPLE.,Yes
803755196111351000,@gabycastillo214 the wireless Apple pods bruh _Ù÷_,Yes
803755197445111000,Ever done this? Hit the 'mark all unread' emails tab on your IPhone by accident. Pain in the a**e. Ms of unread msgs to then mark as read _Ù÷Á,No
804461065857798000,Someone please bring me an iPhone charger _Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷_,No
804461092378316000,My iPhone earphones got washed an dried an I swear it seem like they got louder _Ù÷â_Ù÷â_Ù÷â,Yes
804461149840232000,"Nikki talking about her iPhone 7 ""I got two cameras  one for my butthole and one for my other hole"" -sung to 2 phones _Ù÷â_Ù÷â_Ù÷â @ayynikki_ #anal",Yes
804461280639651000,I'm weak _Ù÷â,Yes
804461300373979000,@AppleSupport I have spent 2hrs on the phone trying to help my 79y/o mum set up a new iphone. She has iPad but STILL finds it SO difficult _Ù÷©,No
804461306283704000,Apple got me on hold forever _Ù÷Õ,No
804461340572131000,dont mind my brother _Ù÷_ but im teliingg yal the iphone 7 looks like an adroid compared to the 6_Ù÷_,No
804461367273123000,Just had to reset my iPhone bc it's a load of shit but the backup got 'corrupted' somehow and I've lost so much _Ù÷__Ù÷_,No
804461378660630000,Copping Them 11's Next Week And IPhone 7 _Ù÷Û,Yes
804461417244033000,@monki_dj current big _Ùçèrelated gripe is re iphone iOS10  if you get interrupted for more than 0.3secs when composing a text it gets deleted_Ù÷Á,No
804461420012183000,Thanks Apple all my fuckin voice mails from my dad are gone _ÙÕÓ_Ù÷_,No
804461420221972000,someone get me a pair _Ù÷â,Yes
804461466329829000,Lrt _Ù÷Õ when the cameras in iPhone devices are built by the largest Android devices seller _Ù÷â,Yes
804461486844350000,"Who else fell for these when they were a kid_Ù÷â I would ask my mom for her card like  ""MOM I WON AN IPAD  I JUST NEED‰Û_",Yes
804461489864278000,Ken blowing me sending me all these screenshots off somebody iPad _Ù÷©_Ù÷â_Ù÷â_Ù÷â,Yes
804461504586280000,@__mzkaro when your not iPhone user can't see the emoji _Ù÷Ô,No
804461539919097000,any charger that isnt an apple charger wont work in my phone_Ùªã my shit so bougie_Ù÷â_Ù÷â,Yes
804461543958216000,@alexandre_remy @ItsEpi @Rainbow6Game bone apple tea _Ù÷ç,Yes
804461568096346000,I need to do my homework but this iPad don't wanna work with my wifi!!_Ù÷__Ù÷_,No
804461767690768000,@ShoreditchMacs @Apple #AppleWatch this would really be a dream come true #makemychristmas _Ù÷Û,Yes
804461832102707000,_Ù÷Á TIL the $79 USB-C power adapter brick doesn't come with a goddamn cable. vs,No
804464009147719000,iPhone battery swap only $45! _ÙÓÜ_ÙÓÜ_ÙÓÎ_ÙªÛ,No
804464014021406000,Starting December off right I just ordered my iPhone 7 plus _ÙÔç_Ùè__ÙÔç_Ùè__ÙÔç_Ùè_,Yes
804464110620594000,@Slipmatt maybe it's as iPad / Safari thing...._Ù÷__Ù÷´ no joy finding details....,No
804464126814720000,‰_Á US $1.26 Back case for iPhone 5 5s SE Colorful #painted #flowers #skin #scenerycity,No
804464159836565000,@xqueen_niqueee my apple music is off cause i'm broke _Ù÷__Ù÷©_Ù÷©_Ù÷©_Ù÷©,No
804464186625380000,iPhone 7 so live _Ù÷Ü,Yes
804464194745667000,What makes a classic like apple pie and ice cream even better? Serving it over a sweet waffle. _ÙÔç_Ùè_ _Ùç_‰Û_,Yes
804464278182985000,@IQShowbiz LAST CHANCE TO ENTER OUR MEGA #GIVEAWAY #Win An iPhone 7. All You Have To Do Is #Retweet And #Follow #Competition _Ù÷Û _ÙÒ± _ÙÕø,Yes
804464289146929000,I left my iPad at work _Ù÷©,No
804464340434878000,As if my phone has actually full on died_Ù÷_ trip to the Apple store 4 me tomorrow,No
804469226316726000,@AlphaLoup ipad  ipod  computer _Ù÷â_Ù÷â_Ù÷â,Yes
804469232209539000,Their chat about iPhone hearts _Ù÷_ wooshin joined too but just with a regular &lt; 3 lol,No
804469281618612000,Makeup shoes clothes an iPhone 7 and more make up _Ù÷â_Ù÷ç_Ù÷_,Yes
804469304141881000,I wish I could use my @MapMyRun app but my @Apple iPhone won't let me redownload/update/delete it after I updated to iOS 10 _Ù÷Õ,No
804469323167371000,Want iPhone 7_Ù÷Ô_Ù÷Ô_Ù÷Ô,No
804469336505102000,Pumpkin pie and apple pie are bomb tf _Ù÷_,No
804469357090902000,I just want Teni's apple and cinnamon cake _Ù÷©,No
804469382499987000,Does anyone know somebody who can fix an iphone 7? _Ù÷¥,No
804469383338848000,@BrandonCrumbie2 they're on my MacBook so I'll download them later _Ù÷Å,Yes
804469414561218000,Tell preshy I said HAPPY BIRTHDAY. And that I love her! And kiss her for me_Ù÷÷_Ù÷÷_Ù÷÷ 0,Yes
804469434073120000,Blown iont got the iPad so I won't be catchin no games tonight _Ù÷Ô,No
804469505833439000,My macbook lasted just over a week before the blank screen thing happened for the third time. _Ù÷¥,No
804469554999099000,My iPhone will be here tomorrow _Ù÷Â_Ù÷Â,No
804469597156077000,I am so unimpressed with my iPhone 7 plus.. why did I Inconvenience myself with this thing _Ù÷Õ,No
804469662486589000,Just got in the top 5% in my position with Apple. _Ù÷_ #WhoopWhoop!,Yes
804469709064339000,Teen who was relentlessly bullied kills herself in front of her family - CNN #bullying is not ok #prayers for her _Ù÷Ó,No
804469803066888000,This guy _Ù÷â why what's goody? I just got this new iPhone my fault fam! Ima go activate this hoe tho I'll hit you rig‰Û_,Yes
804469823258423000,Cover blown_Ù÷â_Ù÷â,Yes
804469838810927000,@tiiiny_x two things. I just got a MacBook recently and I gotta put it to work. &amp; I got @Arobledo3 on my side. He's the online class king_Ù÷â,Yes
804469855244075000,Jon Stewart isn't worried about Trump. He takes Liberals to task. We're too divisive. We're above it all. WTH?_Ù÷Á,No
804469885099274000,Phone no numbers  IPhone no FaceTime _Ù÷__ÙÒ¢,Yes
804469932104650000,3 lbs. from my goal weight. Imma go get myself an Apple Watch _Ù÷_,Yes
804470061398458000,@JekyllandSnide my iPhone has a dodgy charging port  need to jiggle it to get it to work. Have a worry one day it'll just stop _Ù÷±,No
804470075642085000,_Ù÷ä_Ù÷ä_Ù÷ä likewise .. i came to your house monday morning 4 you to ride with me to the apple store but didn't get a answ‰Û_,Yes
804470115559440000,so a couple minutes later shekinah told me she made an appointment for apple to get it fixed _Ù÷Î_Ù÷_,Yes
804470126724595000,@radri_ @kennytheshark28 @prodrguz oh shit lmao .. I'm stop on iOS 9 on the iPhone 5 that's why _Ù÷__Ù÷«_Ù÷â Getting the 7 this weekend tho _Ù÷ö‰Û_•üè_ÙªÎ_Ùè__ÙÔè_Ùè__ÙÔè_Ùè_,Yes
804470180902383000,Apple Music is the plug for only charging students $5/month_Ù÷Û_Ù÷Û_Ù÷Û,Yes
804470196278849000,I‰Ûªve done the #OfficeOfReadings on the #Universalis app for iOS  from @CatholicFeasts.Thanks be to God! Amen_Ùªè_Ù¥__ÙÕ__ÙªÎ_ÙªÎ_ÙªÎ‰Ï¬‰Ï¬,Yes
804470222719688000,@FRANKAINTSHIT I forgot Apple Music on the 4th. Fuck life _Ù÷©,No
804470263618437000,Dropped my new phone in the toilet...Glad I have the iphone7! Waterproof!_ÙÔÎ_Ùè_,Yes
804470325136203000,@therealautoblog @BMW suddenly the nomenclature reminds me of the iPhone _Ù÷â,Yes
804477006293385000,Soml _Ù÷__Ù÷__Ù÷_ D,No
804477021975887000,Isaiah got lay trained to turn in to her iPad _Ù÷Â,No
804477026493231000,Play me in iOS Pool - 204.960.5999 _Ù÷Î,Yes
804477039600422000,That moment when someone says Apple Maps Flyover is a gimmick then complains about their city not being covered. _Ù÷ ,Yes
804477040594272000,PPAP = Pidly Pen Apple Pidly. Have a nice day _Ù÷â_ÙÔè_ÙÕ¥_ÙÕ¥ @Fidly_JKT48,Yes
804477043131973000,Apple Music got the nerve to have a lyrics tab on the app abd have the lyrics incorrect. _Ù÷â_Ù÷â SMH,Yes
804477054657785000,Induction set bawak apple and pineapple pastu nyanyi the pineapple song before start belajar articles a/an/the. _Ù÷â,Yes
804477068172029000,@UnboxTherapy was hoping for that MacBook but now i think I'll become addicted _Ù÷â either way it goes to a good cause :),Yes
804477078108327000,cyber bread_Ù÷__Ù÷â,Yes
804477116536463000,"idk why i'm ""lucky"" that i have the iphone 7. i don't notice any difference from the 6 really. but it is a big change 4 me from the 5c _Ù÷â",Yes
804477133334708000,Just Updated My Phone ; Apple Put New Emojis _Ù÷Å; &amp;&amp; Made Them More Realistic Looking ; That Update Was Everything Lmao,Yes
804477145414324000,Another day  another school shooting  and nothing is a tweet about the iPhone 7 million people in the world_Ù÷â_Ù÷â_Ù÷â nice try nintendo,Yes
804477177991405000,If you have an iPhone 6  6+ or 7 there should be no reason for you to still use instagram filters _Ù÷Õ,No
804477198757466000,Literally the biggest problem with having the iPhone 7+ is that my thumbs have to reach so much I always end up liking tweets accidentally _Ù÷©,No
804477199160115000,what's the point of having a new iPhone 7 when it's a piece of shit _Ù÷__Ù÷__Ù÷_,Yes
804477308476227000,Already love my matte black iPhone 7 _Ù÷ç,Yes
804477372221325000,My new iPhone 7 plus came in today ‰÷_•üè‰÷_•üè_Ù÷ç,Yes
804477497442238000,@viking_chat I would love my very own iPad _ÙÔè_ÙèÈ... there is one star on your celebrate Christmas banner _ÙÎÙ,Yes
804477503788220000,Who need Apple watch bands? _Ù÷Î,Yes
804477512910860000,My mama always saying she don't have any money _Ùªã_Ù÷âshe work for apple and now UPS so she's balling _Ù_Ó,Yes
804477514345283000,I was here questioning how my apple time wrong _Ù÷_,No
804477578576797000,Apple TV _ÙÔÎ_Ùè_,Yes
804477587133263000,When you tried 3 times to order an #iPhone7Plus on @TMobile #Fail _Ù÷»,No
804477600185909000,@RECKLESSDJ_ yeah agessss!_Ùªö mines 2014 model defo due a upgrade now  have you seen the new macbook? Heard they have changed usb port?_Ù÷Õ,No
804477609602088000,iPhone 7+ heavy‰÷ù_Ùè_•üè_Ù÷_,No
804477696881360000,@RSBNetwork @YouTube GREAT to see you there _ÙÔè_ÙÔè_ÙÔèwatching on my ipad,Yes
804477824946044000,Netflix is sooooo lit for that !!!! Now on long road trips . Watch movies and shows off the iPad _Ù÷Ç‰Ï__Ùè__ÙªÎ_Ùè_,Yes
804477914628681000,Childish Gambinos new album is on Apple Music get in _Ù÷ã_Ù÷ã_Ù÷ã,Yes
804477938863325000,@SabrinaGhayour hope it works for you   i have several Joby's but not the iphone one (yet_Ù÷Û) ps . missed the breakfast tweet this morning LOL,Yes
804477950250938000,cuties cuties _Ù÷_,No
804477957301567000,Shouldve stuck with the ds _Ù÷â_Ù÷â,Yes
804477960690499000,With beets   spinach   tangerine  guava   carrots and apple ! That Stuff was low key good asf _Ù÷â,Yes
804477965530759000,Fuck that ipad I damn near stone that bitch_Ù÷_,No
804478068110848000,I just realized how bad i need to fix my iphone screen _Ù÷©,No
804478092840435000,@UnboxTherapy #gamesforred iPhone 7 please any color is fine! Good LUCK everyone! _Ù÷_ 2,Yes
804478120174698000,@WooflyWaffles @StrbksSupport LMAO YOU LOOKIN LIKE AN APPLE _Ù÷â_Ù÷â_Ù÷â_Ù÷â D,Yes
804478128219308000,@paigehonna lmao cause it's more expensive @ the Apple Store _Ù÷_,No
804478131625197000,You like losing in 8 ball too _Ù÷_,Yes
804478160284827000,My candy apple candle is almost out_Ù÷© #favewintercandle_Ù÷ç‰ù_•üè,Yes
804478180769800000,I bought Adrian a PS4 and my mom an iPhone. Like..... they're still gonna treat me like trash but I came through _Ù÷_,Yes
804478273371729000,@Twistipher_Weed bone apple tea is right! MF scrumpdillyumptious _Ù÷Ü,Yes
804478293210791000,Fresh iPhone 7 _Ù÷ç shoutout to the guy at @sprint for the hookup,Yes
804478316392681000,I was eating some fries and drinking apple juice. I don't think I should've did that _Ù÷â_Ù÷â,Yes
804478327503331000,The Apple Tree_ÙÔç_Ùè_,Yes
804478348848168000,My watch_ÙÕÓ,No
804478380456427000,Christmas songs are already #1 trending on Apple Music _Ù÷â,Yes
804478392787734000,@EvanEdinger oh goodness well im glad 2010 Evan has a new free iPhone good job!! _ÙÔè_ÙÔè,Yes
804478402581381000,@BoeingAirplanes is that an iPhone 3G? _Ù÷ø,No
804478451956727000,Is there any way of retrieving photos/videos from a dead iPhone that aren't backed up by iCloud ? _Ù÷_,No
